file_name,label,y,site_name,status,client_ip,orig_len,post_skip_len,valid_len,n_packets_raw,n_packets_used,seq_len,skip_n,base_seq_len_before_handshake_removal,handshake_len_packets,source_base_name,cache_build_note,pcapng_status,pcapng_preprocess_ms,pcapng_n_directions_read
mirror_sample_0309,mirror,1,mirror_site_04,ok,CLIENT_IP_REDACTED,870,870,506,870,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.346500176936388,526
mirror_sample_0310,mirror,1,mirror_site_04,ok,CLIENT_IP_REDACTED,857,857,506,857,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.537800120189786,526
mirror_sample_0311,mirror,1,mirror_site_04,ok,CLIENT_IP_REDACTED,861,861,506,861,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,5.808500107377768,526
mirror_sample_0312,mirror,1,mirror_site_04,ok,CLIENT_IP_REDACTED,1048,1048,506,1048,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,8.006199961528182,526
mirror_sample_0313,mirror,1,mirror_site_04,ok,CLIENT_IP_REDACTED,841,841,506,841,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.7738999389112,526
mirror_sample_0314,mirror,1,mirror_site_04,ok,CLIENT_IP_REDACTED,864,864,506,864,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,6.087200017645955,526
mirror_sample_0315,mirror,1,mirror_site_04,ok,CLIENT_IP_REDACTED,855,855,506,855,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.56250019185245,526
mirror_sample_0316,mirror,1,mirror_site_04,ok,CLIENT_IP_REDACTED,1296,1296,506,1296,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,8.064599940553308,526
mirror_sample_0317,mirror,1,mirror_site_04,ok,CLIENT_IP_REDACTED,859,859,506,859,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.523800013586879,526
mirror_sample_0318,mirror,1,mirror_site_04,ok,CLIENT_IP_REDACTED,740,740,506,740,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,6.898300023749471,526
mirror_sample_0319,mirror,1,mirror_site_04,ok,CLIENT_IP_REDACTED,1089,1089,506,1089,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,10.543700074777009,526
mirror_sample_0320,mirror,1,mirror_site_04,ok,CLIENT_IP_REDACTED,881,881,506,881,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.381499977782369,526
mirror_sample_0321,mirror,1,mirror_site_04,ok,CLIENT_IP_REDACTED,895,895,506,895,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.809799863025546,526
mirror_sample_0322,mirror,1,mirror_site_04,ok,CLIENT_IP_REDACTED,2873,2873,506,2873,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,6.904100067913532,526
mirror_sample_0323,mirror,1,mirror_site_04,ok,CLIENT_IP_REDACTED,2450,2450,506,2450,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,8.002700051292777,526
mirror_sample_0324,mirror,1,mirror_site_04,ok,CLIENT_IP_REDACTED,869,869,506,869,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.116799941286445,526
mirror_sample_0325,mirror,1,mirror_site_04,ok,CLIENT_IP_REDACTED,875,875,506,875,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.617499912157655,526
mirror_sample_0326,mirror,1,mirror_site_04,ok,CLIENT_IP_REDACTED,813,813,506,813,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.326100021600723,526
mirror_sample_0327,mirror,1,mirror_site_04,ok,CLIENT_IP_REDACTED,840,840,506,840,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,8.545299991965294,526
mirror_sample_0328,mirror,1,mirror_site_04,ok,CLIENT_IP_REDACTED,862,862,506,862,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.652200059965253,526
mirror_sample_0329,mirror,1,mirror_site_04,ok,CLIENT_IP_REDACTED,899,899,506,899,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,8.91500012949109,526
mirror_sample_0330,mirror,1,mirror_site_04,ok,CLIENT_IP_REDACTED,1307,1307,506,1307,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.225800072774291,526
mirror_sample_0331,mirror,1,mirror_site_04,ok,CLIENT_IP_REDACTED,825,825,506,825,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.832299917936325,526
mirror_sample_0332,mirror,1,mirror_site_04,ok,CLIENT_IP_REDACTED,924,924,506,924,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.339900126680732,526
mirror_sample_0333,mirror,1,mirror_site_04,ok,CLIENT_IP_REDACTED,927,927,506,927,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.842899998649955,526
mirror_sample_0334,mirror,1,mirror_site_04,ok,CLIENT_IP_REDACTED,837,837,506,837,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.30279996059835,526
mirror_sample_0335,mirror,1,mirror_site_04,ok,CLIENT_IP_REDACTED,802,802,506,802,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,8.636699989438057,526
mirror_sample_0336,mirror,1,mirror_site_04,ok,CLIENT_IP_REDACTED,829,829,506,829,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,6.086699897423387,526
mirror_sample_0337,mirror,1,mirror_site_04,ok,CLIENT_IP_REDACTED,851,851,506,851,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.559400051832199,526
mirror_sample_0338,mirror,1,mirror_site_04,ok,CLIENT_IP_REDACTED,864,864,506,864,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.95909995213151,526
mirror_sample_0339,mirror,1,mirror_site_04,ok,CLIENT_IP_REDACTED,937,937,506,937,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.250099908560514,526
mirror_sample_0340,mirror,1,mirror_site_04,ok,CLIENT_IP_REDACTED,834,834,506,834,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,8.03319993428886,526
mirror_sample_0341,mirror,1,mirror_site_04,ok,CLIENT_IP_REDACTED,871,871,506,871,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,6.13090000115335,526
mirror_sample_0342,mirror,1,mirror_site_04,ok,CLIENT_IP_REDACTED,852,852,506,852,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,8.853300008922815,526
mirror_sample_0343,mirror,1,mirror_site_04,ok,CLIENT_IP_REDACTED,830,830,506,830,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.921400014311075,526
mirror_sample_0344,mirror,1,mirror_site_04,ok,CLIENT_IP_REDACTED,987,987,506,987,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,8.247399935498834,526
mirror_sample_0345,mirror,1,mirror_site_04,ok,CLIENT_IP_REDACTED,873,873,506,873,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.438700180500746,526
mirror_sample_0346,mirror,1,mirror_site_04,ok,CLIENT_IP_REDACTED,932,932,506,932,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.601100020110607,526
mirror_sample_0347,mirror,1,mirror_site_04,ok,CLIENT_IP_REDACTED,864,864,506,864,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,8.338100044056773,526
mirror_sample_0348,mirror,1,mirror_site_04,ok,CLIENT_IP_REDACTED,885,885,506,885,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.521700114011764,526
mirror_sample_0349,mirror,1,mirror_site_04,ok,CLIENT_IP_REDACTED,816,816,506,816,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.730599958449602,526
mirror_sample_0350,mirror,1,mirror_site_04,ok,CLIENT_IP_REDACTED,805,805,506,805,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.928400067612529,526
mirror_sample_0351,mirror,1,mirror_site_04,ok,CLIENT_IP_REDACTED,878,878,506,878,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.425999967381358,526
mirror_sample_0352,mirror,1,mirror_site_04,ok,CLIENT_IP_REDACTED,856,856,506,856,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,8.63629998639226,526
mirror_sample_0353,mirror,1,mirror_site_04,ok,CLIENT_IP_REDACTED,829,829,506,829,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,6.782500073313713,526
mirror_sample_0354,mirror,1,mirror_site_04,ok,CLIENT_IP_REDACTED,859,859,506,859,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,6.909300107508898,526
mirror_sample_0355,mirror,1,mirror_site_04,ok,CLIENT_IP_REDACTED,870,870,506,870,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.302200188860297,526
mirror_sample_0356,mirror,1,mirror_site_04,ok,CLIENT_IP_REDACTED,979,979,506,979,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.140100002288818,526
mirror_sample_0357,mirror,1,mirror_site_04,ok,CLIENT_IP_REDACTED,825,825,506,825,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.469900185242295,526
mirror_sample_0358,mirror,1,mirror_site_04,ok,CLIENT_IP_REDACTED,791,791,506,791,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,6.833799881860614,526
mirror_sample_0359,mirror,1,mirror_site_04,ok,CLIENT_IP_REDACTED,814,814,506,814,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,8.376899873837829,526
mirror_sample_0360,mirror,1,mirror_site_04,ok,CLIENT_IP_REDACTED,855,855,506,855,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,6.394799798727036,526
mirror_sample_0361,mirror,1,mirror_site_04,ok,CLIENT_IP_REDACTED,809,809,506,809,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.873599883168936,526
mirror_sample_0362,mirror,1,mirror_site_04,ok,CLIENT_IP_REDACTED,826,826,506,826,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,6.115699885413051,526
mirror_sample_0363,mirror,1,mirror_site_04,ok,CLIENT_IP_REDACTED,815,815,506,815,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,6.745399907231331,526
mirror_sample_0364,mirror,1,mirror_site_04,ok,CLIENT_IP_REDACTED,841,841,506,841,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.524700136855245,526
mirror_sample_0365,mirror,1,mirror_site_04,ok,CLIENT_IP_REDACTED,905,905,506,905,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.020900025963783,526
mirror_sample_0366,mirror,1,mirror_site_04,ok,CLIENT_IP_REDACTED,822,822,506,822,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,6.400599842891097,526
mirror_sample_0367,mirror,1,mirror_site_04,ok,CLIENT_IP_REDACTED,898,898,506,898,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,6.917400052770972,526
mirror_sample_0368,mirror,1,mirror_site_04,ok,CLIENT_IP_REDACTED,796,796,506,796,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,8.153900038450956,526
mirror_sample_0369,mirror,1,mirror_site_04,ok,CLIENT_IP_REDACTED,871,871,506,871,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.503200089558959,526
mirror_sample_0370,mirror,1,mirror_site_04,ok,CLIENT_IP_REDACTED,819,819,506,819,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,5.763099994510412,526
mirror_sample_0371,mirror,1,mirror_site_04,ok,CLIENT_IP_REDACTED,820,820,506,820,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.584000006318092,526
mirror_sample_0372,mirror,1,mirror_site_04,ok,CLIENT_IP_REDACTED,801,801,506,801,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.254500174894929,526
mirror_sample_0373,mirror,1,mirror_site_04,ok,CLIENT_IP_REDACTED,832,832,506,832,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.38429999910295,526
mirror_sample_0374,mirror,1,mirror_site_04,ok,CLIENT_IP_REDACTED,895,895,506,895,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.210700074210763,526
mirror_sample_0375,mirror,1,mirror_site_04,ok,CLIENT_IP_REDACTED,882,882,506,882,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,8.31019994802773,526
mirror_sample_0376,mirror,1,mirror_site_04,ok,CLIENT_IP_REDACTED,829,829,506,829,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.492600008845329,526
mirror_sample_0377,mirror,1,mirror_site_04,ok,CLIENT_IP_REDACTED,865,865,506,865,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.494499906897545,526
mirror_sample_0378,mirror,1,mirror_site_04,ok,CLIENT_IP_REDACTED,834,834,506,834,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,5.78580005094409,526
mirror_sample_0379,mirror,1,mirror_site_04,ok,CLIENT_IP_REDACTED,795,795,506,795,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,6.787599995732307,526
mirror_sample_0380,mirror,1,mirror_site_04,ok,CLIENT_IP_REDACTED,810,810,506,810,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.287100190296769,526
mirror_sample_0381,mirror,1,mirror_site_04,ok,CLIENT_IP_REDACTED,1009,1009,506,1009,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,9.77280014194548,526
mirror_sample_0382,mirror,1,mirror_site_04,ok,CLIENT_IP_REDACTED,806,806,506,806,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.253000047057867,526
mirror_sample_0383,mirror,1,mirror_site_04,ok,CLIENT_IP_REDACTED,1004,1004,506,1004,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,6.958999903872609,526
mirror_sample_0384,mirror,1,mirror_site_04,ok,CLIENT_IP_REDACTED,815,815,506,815,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.685000076889992,526
mirror_sample_0385,mirror,1,mirror_site_04,ok,CLIENT_IP_REDACTED,890,890,506,890,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.004200015217066,526
mirror_sample_0386,mirror,1,mirror_site_04,ok,CLIENT_IP_REDACTED,907,907,506,907,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,6.144799990579486,526
mirror_sample_0387,mirror,1,mirror_site_04,ok,CLIENT_IP_REDACTED,833,833,506,833,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.116000168025494,526
mirror_sample_0388,mirror,1,mirror_site_04,ok,CLIENT_IP_REDACTED,1200,1200,506,1200,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.522399770095944,526
mirror_sample_0389,mirror,1,mirror_site_04,ok,CLIENT_IP_REDACTED,834,834,506,834,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.387399906292558,526
mirror_sample_0390,mirror,1,mirror_site_04,ok,CLIENT_IP_REDACTED,962,962,506,962,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,5.872799782082439,526
mirror_sample_0391,mirror,1,mirror_site_04,ok,CLIENT_IP_REDACTED,866,866,506,866,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.26129999384284,526
mirror_sample_0392,mirror,1,mirror_site_04,ok,CLIENT_IP_REDACTED,877,877,506,877,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,6.987999891862273,526
mirror_sample_0393,mirror,1,mirror_site_04,ok,CLIENT_IP_REDACTED,883,883,506,883,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.98869994468987,526
mirror_sample_0394,mirror,1,mirror_site_04,ok,CLIENT_IP_REDACTED,790,790,506,790,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.458300096914172,526
mirror_sample_0395,mirror,1,mirror_site_04,ok,CLIENT_IP_REDACTED,869,869,506,869,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,9.213400073349476,526
mirror_sample_0396,mirror,1,mirror_site_04,ok,CLIENT_IP_REDACTED,787,787,506,787,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,8.16059997305274,526
mirror_sample_0397,mirror,1,mirror_site_04,ok,CLIENT_IP_REDACTED,824,824,506,824,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.823099847882986,526
mirror_sample_0398,mirror,1,mirror_site_04,ok,CLIENT_IP_REDACTED,884,884,506,884,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.140299770981073,526
mirror_sample_0399,mirror,1,mirror_site_04,ok,CLIENT_IP_REDACTED,869,869,506,869,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,6.939500104635954,526
mirror_sample_0400,mirror,1,mirror_site_04,ok,CLIENT_IP_REDACTED,853,853,506,853,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,6.003200076520443,526
mirror_sample_0401,mirror,1,mirror_site_05,ok,CLIENT_IP_REDACTED,1018,1018,506,1018,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,5.348500097170472,526
mirror_sample_0402,mirror,1,mirror_site_05,ok,CLIENT_IP_REDACTED,727,727,506,727,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.091900100931525,526
mirror_sample_0403,mirror,1,mirror_site_05,ok,CLIENT_IP_REDACTED,756,756,506,756,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.1847999934107065,526
mirror_sample_0404,mirror,1,mirror_site_05,ok,CLIENT_IP_REDACTED,868,868,506,868,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.376000052317977,526
mirror_sample_0405,mirror,1,mirror_site_05,ok,CLIENT_IP_REDACTED,704,704,506,704,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,5.632700165733695,526
mirror_sample_0406,mirror,1,mirror_site_05,ok,CLIENT_IP_REDACTED,769,769,506,769,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,5.426899995654821,526
mirror_sample_0407,mirror,1,mirror_site_05,ok,CLIENT_IP_REDACTED,769,769,506,769,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.469399832189083,526
mirror_sample_0408,mirror,1,mirror_site_05,ok,CLIENT_IP_REDACTED,718,718,506,718,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,5.493799922987819,526
mirror_sample_0409,mirror,1,mirror_site_05,ok,CLIENT_IP_REDACTED,810,810,506,810,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,8.161100093275309,526
mirror_sample_0410,mirror,1,mirror_site_05,ok,CLIENT_IP_REDACTED,718,718,506,718,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,6.702200043946505,526
mirror_sample_0411,mirror,1,mirror_site_05,ok,CLIENT_IP_REDACTED,763,763,506,763,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,6.853400031104684,526
mirror_sample_0412,mirror,1,mirror_site_05,ok,CLIENT_IP_REDACTED,817,817,506,817,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.250299910083413,526
mirror_sample_0413,mirror,1,mirror_site_05,ok,CLIENT_IP_REDACTED,727,727,506,727,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.177300052717328,526
mirror_sample_0414,mirror,1,mirror_site_05,ok,CLIENT_IP_REDACTED,698,698,506,698,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.258800091221929,526
mirror_sample_0415,mirror,1,mirror_site_05,ok,CLIENT_IP_REDACTED,709,709,506,709,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.017800118774176,526
mirror_sample_0416,mirror,1,mirror_site_05,ok,CLIENT_IP_REDACTED,699,699,506,699,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,8.228099904954433,526
mirror_sample_0417,mirror,1,mirror_site_05,ok,CLIENT_IP_REDACTED,665,665,506,665,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,9.036799892783163,526
mirror_sample_0418,mirror,1,mirror_site_05,ok,CLIENT_IP_REDACTED,742,742,506,742,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,9.374599903821943,526
mirror_sample_0419,mirror,1,mirror_site_05,ok,CLIENT_IP_REDACTED,999,999,506,999,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,9.006900014355779,526
